,bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1_thisRepN,bdm_loop1_thisTrialN,bdm_loop1_thisN,bdm_loop1_thisIndex,binary1_thisRepN,binary1_thisTrialN,binary1_thisN,binary1_thisIndex,practice_loop_thisRepN,practice_loop_thisTrialN,practice_loop_thisN,practice_loop_thisIndex,block_loop_thisRepN,block_loop_thisTrialN,block_loop_thisN,block_loop_thisIndex,outcome_loop_thisRepN,outcome_loop_thisTrialN,outcome_loop_thisN,outcome_loop_thisIndex,bdm_loop2_thisRepN,bdm_loop2_thisTrialN,bdm_loop2_thisN,bdm_loop2_thisIndex,binary2_thisRepN,binary2_thisTrialN,binary2_thisN,binary2_thisIndex,instr_main_resp_keys,instr_main_resp_rt,instr_bdm1_resp_keys,instr_bdm1_resp_rt,bdm_bid1_response,bdm_bid1_rt,instr_choice1_resp_keys,instr_choice1_resp_rt,key_resp_choice1_keys,key_resp_choice1_rt,confidence_rating1_response,confidence_rating1_rt,instr_infer_intro_resp_keys,instr_infer_intro_resp_rt,instr_infer_practice_resp_keys,instr_infer_practice_resp_rt,set_outcome_outcm_img,instr_infer_resp_keys,instr_infer_resp_rt,infer_resp_keys,infer_resp_rt,rest_prompt_resp_keys,rest_prompt_resp_rt,correct_counter,incorrect_counter,instr_bdm2_resp_keys,instr_bdm2_resp_rt,bdm_bid2_response,bdm_bid2_rt,instr_choice2_resp_keys,instr_choice2_resp_rt,key_resp_choice2_keys,key_resp_choice2_rt,confidence_rating2_response,confidence_rating2_rt,auction_win_item,auction_price,auction_bid,auction_rand_itm_img,score_base,score_rwrd,score_loss,score_final_pymt,date,frameRate,expName,session,participant,Unnamed: 83,chosen,unchosen,bdm_bid_response_zscore,chosen_bid,chosen_bid_zscore,unchosen_bid,unchosen_bid_zscore,choice_dv,choice_dv_zscore,choice_dv_left_minus_right,choice_dv_zscore_left_minus_right,left_chosen,confidence_rating_response_zscore,key_resp_choice_rt_zscore,pair_rep,response_correct,feedback_correct,reward,feedback_correct_sum,feedback_wrong_sum,feedback_correct_sum_diff,learning_trial,interference,infer_resp_rt_zscore,correct_bid,correct_bid_zscore,wrong_bid,wrong_bid_zscore,inf_bid_dv,inf_bid_dv_zscore,choice_correct_congruence,conf_correct_on_left,conf_correct_on_left_zscore,conf_correct_on_right,conf_correct_on_right_zscore,chc_correct_on_left_rt,chc_correct_on_left_rt_zscore,chc_correct_on_right_rt,chc_correct_on_right_rt_zscore,conf_mean_zscore,chc_rt_mean_zscore,pairID,choice_presentation,left_chosen_firstpres,right_chosen_secondpres,correct_on_left,infer_response_left
11,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,2.05121628587,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,11.0,1.0,1.0,1.0,9.0,1.0,8.0,206.0,27.0,0.0484451410872,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
12,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,2.30431996245,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,12.0,1.0,1.0,1.0,10.0,1.0,9.0,239.0,32.0,0.190903219229,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
13,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,2.89025225273,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,13.0,1.0,1.0,1.0,11.0,1.0,10.0,258.0,18.0,0.520692138625,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
14,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,1.43854987156,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,14.0,1.0,1.0,1.0,12.0,1.0,11.0,264.0,5.0,-0.296390939937,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
15,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,84.0,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,0.692487453014,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,15.0,1.0,1.0,1.0,13.0,1.0,12.0,284.0,19.0,-0.716308262972,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
16,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,0.59942869834,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,16.0,1.0,1.0,1.0,14.0,1.0,13.0,305.0,20.0,-0.768685895428,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
17,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,111.0,111.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,left,0.679380200557,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,17.0,1.0,0.0,0.0,15.0,1.0,14.0,311.0,5.0,-0.723685611337,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
18,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,138.0,138.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,1.25208343519,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,18.0,1.0,1.0,1.0,15.0,2.0,13.0,338.0,26.0,-0.401342596594,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
19,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,174.0,174.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,right,0.599430374531,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,19.0,1.0,0.0,0.0,16.0,2.0,14.0,374.0,35.0,-0.768684951992,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
20,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,186.0,186.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,0.626098289028,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,20.0,1.0,1.0,1.0,16.0,3.0,13.0,386.0,11.0,-0.753675056053,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
21,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,left,0.639384055795,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,21.0,1.0,0.0,0.0,17.0,3.0,14.0,420.0,33.0,-0.746197231843,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
22,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,0.639372601825,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,22.0,1.0,1.0,1.0,17.0,4.0,13.0,441.0,20.0,-0.74620367865,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
23,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,right,1.65166969545,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,23.0,1.0,0.0,0.0,18.0,4.0,14.0,443.0,1.0,-0.176437563773,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
24,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,0.67935254341,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,24.0,1.0,1.0,1.0,18.0,5.0,13.0,457.0,13.0,-0.723701178018,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
25,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,107.0,107.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,right,0.785898207733,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,25.0,1.0,0.0,0.0,19.0,5.0,14.0,507.0,49.0,-0.663732509135,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
26,,,,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,115.0,115.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,right,0.59944071104,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,26.0,1.0,1.0,1.0,19.0,6.0,13.0,515.0,7.0,-0.768679134142,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,0.0,0.0
27,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,123.0,123.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,0.639377909762,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,27.0,1.0,1.0,1.0,20.0,6.0,14.0,523.0,7.0,-0.746200691106,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
28,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,138.0,138.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,1-smarties_cookies.png,,,left,0.652584057471,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,28.0,1.0,1.0,1.0,21.0,6.0,15.0,538.0,14.0,-0.738767680066,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
29,,,,1-smarties_cookies.png,1-smarties_cookies.png,21-nakd_banana_crunch.png,21-nakd_banana_crunch.png,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,162.0,162.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,21-nakd_banana_crunch.png,,,left,1.90468704821,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_13_0801,75.0836408029,infer_design1,1,P1,,,,,,,,,,,,,,,,29.0,1.0,0.0,0.0,22.0,6.0,16.0,562.0,23.0,-0.0340280725407,1.86,1.50105185526,0.66,-0.158332968611,1.2,1.65938482388,2.0,3.5,-1.57133343954,6.0,0.899316622627,1.69158119258,-0.201683144638,0.759255436096,-0.890344369814,-0.336008408454,-0.546013757226,,,,,1.0,1.0
